Customer_ID,Churn,Usage
C086476,1,private
C086477,0,private
C086478,1,private
C086479,0,public
C086480,1,private
C086481,0,public
C086482,0,public
C086483,1,private
C086484,0,private
C086485,1,public
C086486,1,private
C086487,0,private
C086488,1,private
C086489,0,private
C086490,0,private
C086491,0,private
C086492,0,public
C086493,0,private
C086494,1,private
C086495,0,public
C086496,1,private
C086497,0,private
C086498,1,private
C086499,0,private
C086500,0,private
C086501,0,private
C086502,0,public
C086503,1,private
C086504,1,private
C086505,0,private
C086506,0,private
C086507,0,private
C086508,0,private
C086509,0,private
C086510,0,private
C086511,1,public
C086512,0,private
C086513,1,private
C086514,0,private
C086515,0,public
C086516,0,private
C086517,1,private
C086518,0,public
C086519,1,public
C086520,1,private
C086521,0,public
C086522,0,private
C086523,1,private
C086524,0,public
C086525,1,private
C086526,0,public
C086527,1,public
C086528,1,private
C086529,0,private
C086530,1,private
C086531,0,private
C086532,0,private
C086533,0,private
C086534,0,private
C086535,0,public
C086536,1,private
C086537,0,public
C086538,0,private
C086539,0,private
C086540,0,public
C086541,1,private
C086542,1,private
C086543,0,private
C086544,0,public
C086545,1,private
C086546,1,private
C086547,0,private
C086548,1,private
C086549,1,private
C086550,0,public
C086551,0,private
C086552,0,public
C086553,0,private
C086554,0,private
C086555,1,private
C086556,0,public
C086557,1,public
C086558,1,private
C086559,0,private
C086560,0,public
C086561,0,private
C086562,1,public
C086563,1,private
C086564,0,private
C086565,1,private
C086566,1,public
C086567,0,private
C086568,0,private
C086569,1,private
C086570,1,private
C086571,1,public
C086572,0,private
C086573,1,private
C086574,1,public
C086575,0,private
C086576,0,private
C086577,1,private
C086578,0,private
C086579,0,private
C086580,0,private
C086581,0,private
C086582,1,private
C086583,0,private
C086584,1,private
C086585,1,public
C086586,0,private
C086587,0,private
C086588,1,private
C086589,0,private
C086590,1,private
C086591,0,private
C086592,1,private
C086593,0,private
C086594,0,private
C086595,0,private
C086596,0,public
C086597,1,public
C086598,0,private
C086599,1,private
C086600,0,private
C086601,0,public
C086602,1,public
C086603,1,private
C086604,0,private
C086605,0,private
C086606,1,private
C086607,0,private
C086608,1,public
C086609,0,private
C086610,0,public
C086611,0,private
C086612,1,public
C086613,0,public
C086614,0,private
C086615,0,private
C086616,0,private
C086617,1,private
C086618,0,private
C086619,0,private
C086620,0,public
C086621,1,public
C086622,1,private
C086623,0,private
C086624,0,public
C086625,1,private
C086626,1,public
C086627,0,private
C086628,0,private
C086629,0,private
C086630,0,private
C086631,0,private
C086632,1,public
C086633,1,private
C086634,1,private
C086635,0,public
C086636,1,private
C086637,0,private
C086638,0,private
C086639,1,private
C086640,0,private
C086641,0,private
C086642,0,private
C086643,1,private
C086644,0,public
C086645,0,private
C086646,0,private
C086647,1,private
C086648,0,public
C086649,1,private
C086650,0,public
C086651,1,private
C086652,0,public
C086653,1,private
C086654,0,private
C086655,0,private
C086656,0,private
C086657,1,private
C086658,1,private
C086659,1,private
C086660,0,private
C086661,1,private
C086662,0,public
C086663,0,private
C086664,0,private
C086665,0,private
C086666,0,private
C086667,0,private
C086668,1,public
C086669,1,private
C086670,0,public
C086671,0,private
C086672,0,private
C086673,0,public
C086674,0,private
C086675,0,private
C086676,1,private
C086677,1,private
C086678,1,public
C086679,0,private
C086680,0,public
C086681,0,private
C086682,1,private
C086683,0,private
C086684,0,public
C086685,0,public
C086686,0,private
C086687,1,private
C086688,0,public
C086689,1,private
C086690,0,public
C086691,0,private
C086692,0,private
C086693,1,private
C086694,1,private
C086695,0,private
C086696,1,public
C086697,0,private
C086698,1,private
C086699,0,private
C086700,0,private
C086701,0,private
C086702,0,private
C086703,0,private
C086704,0,private
C086705,0,private
C086706,1,public
C086707,0,private
C086708,0,private
C086709,1,private
C086710,0,public
C086711,0,public
C086712,1,private
C086713,0,private
C086714,0,private
C086715,0,public
C086716,1,private
C086717,0,private
C086718,0,public
C086719,0,private
C086720,1,private
C086721,1,private
C086722,1,private
C086723,1,private
C086724,1,private
C086725,0,private
C086726,0,public
C086727,0,public
C086728,0,private
C086729,0,private
C086730,0,private
C086731,1,private
C086732,1,private
C086733,0,private
C086734,1,private
C086735,0,private
C086736,0,private
C086737,0,private
C086738,1,private
C086739,0,public
C086740,0,private
C086741,0,private
C086742,1,public
C086743,0,private
C086744,0,private
C086745,0,private
C086746,0,private
C086747,0,private
C086748,0,private
C086749,0,private
C086750,0,private
C086751,0,private
C086752,1,private
C086753,0,private
C086754,0,public
C086755,0,private
C086756,0,private
C086757,0,public
C086758,0,public
C086759,1,private
C086760,1,private
C086761,0,private
C086762,0,private
C086763,0,private
C086764,1,private
C086765,1,public
C086766,0,private
C086767,0,private
C086768,0,public
C086769,0,public
C086770,0,private
C086771,0,private
C086772,1,public
C086773,1,private
C086774,1,private
C086775,0,public
C086776,1,private
C086777,0,private
C086778,0,private
C086779,0,private
C086780,1,private
C086781,0,private
C086782,1,private
C086783,1,private
C086784,0,private
C086785,0,private
C086786,0,private
C086787,1,private
C086788,1,private
C086789,1,private
C086790,1,private
C086791,0,public
C086792,0,public
C086793,0,public
C086794,0,private
C086795,0,private
C086796,1,private
C086797,0,private
C086798,0,private
C086799,1,private
C086800,0,public
C086801,0,public
C086802,1,public
C086803,1,private
C086804,1,public
C086805,0,private
C086806,1,public
C086807,1,private
C086808,0,public
C086809,0,public
C086810,0,private
C086811,0,private
C086812,1,private
C086813,1,public
C086814,0,private
C086815,0,private
C086816,0,private
C086817,0,private
C086818,1,public
C086819,0,public
C086820,0,private
C086821,1,private
C086822,1,public
C086823,1,public
C086824,1,private
C086825,0,private
C086826,0,private
C086827,0,private
C086828,1,public
C086829,1,private
C086830,0,public
C086831,1,private
C086832,1,private
C086833,1,private
C086834,1,private
C086835,0,private
C086836,0,public
C086837,0,public
C086838,1,private
C086839,1,private
C086840,0,private
C086841,0,private
C086842,0,public
C086843,0,public
C086844,1,private
C086845,0,public
C086846,0,private
C086847,0,public
C086848,0,public
C086849,1,public
C086850,0,private
C086851,0,private
C086852,0,private
C086853,0,private
C086854,0,private
C086855,0,private
C086856,1,public
C086857,1,private
C086858,0,private
C086859,0,private
C086860,0,private
C086861,1,private
C086862,1,public
C086863,0,public
C086864,0,public
C086865,1,public
C086866,0,private
C086867,0,public
C086868,1,private
C086869,0,private
C086870,0,public
C086871,1,private
C086872,0,private
C086873,0,public
C086874,0,private
C086875,0,private
C086876,1,public
C086877,1,private
C086878,1,private
C086879,0,public
C086880,0,public
C086881,1,public
C086882,0,private
C086883,1,private
C086884,0,public
C086885,0,public
C086886,0,private
C086887,1,private
C086888,0,public
C086889,0,private
C086890,1,private
C086891,0,private
C086892,0,private
C086893,1,public
C086894,1,private
C086895,1,public
C086896,0,public
C086897,0,private
C086898,0,public
C086899,0,private
C086900,1,private
C086901,0,private
C086902,0,private
C086903,1,private
C086904,0,public
C086905,0,public
C086906,1,private
C086907,1,private
C086908,0,public
C086909,0,private
C086910,1,private
C086911,1,private
C086912,0,private
C086913,0,private
C086914,1,private
C086915,0,private
C086916,1,public
C086917,1,private
C086918,0,private
C086919,0,public
C086920,1,private
C086921,0,private
C086922,1,private
C086923,0,public
C086924,0,private
C086925,0,private
C086926,1,public
C086927,0,private
C086928,0,private
C086929,1,private
C086930,0,private
C086931,0,private
C086932,1,public
C086933,0,private
C086934,0,public
C086935,0,private
C086936,0,private
C086937,1,public
C086938,0,private
C086939,1,private
C086940,0,private
C086941,0,public
C086942,0,private
C086943,1,public
C086944,1,private
C086945,1,public
C086946,0,public
C086947,0,private
C086948,0,public
C086949,0,public
C086950,0,public
C086951,1,public
C086952,1,public
C086953,0,private
C086954,1,private
C086955,1,private
C086956,1,public
C086957,0,private
C086958,0,private
C086959,0,private
C086960,0,private
C086961,0,public
C086962,1,public
C086963,1,private
C086964,0,public
C086965,0,private
C086966,0,private
C086967,1,private
C086968,1,private
C086969,1,public
C086970,1,private
C086971,0,private
C086972,1,private
C086973,0,public
C086974,0,private
C086975,0,private
C086976,1,private
C086977,1,private
C086978,1,public
C086979,1,private
C086980,0,private
C086981,0,public
C086982,1,private
C086983,0,public
C086984,0,private
C086985,0,private
C086986,1,private
C086987,1,public
C086988,0,private
C086989,0,private
C086990,0,public
C086991,0,private
C086992,0,private
C086993,0,public
C086994,1,private
C086995,1,public
C086996,0,private
C086997,1,private
C086998,0,private
C086999,1,private
C087000,0,private
C087001,0,private
C087002,0,private
C087003,0,private
C087004,1,private
C087005,0,public
C087006,1,private
C087007,1,public
C087008,0,private
C087009,0,private
C087010,1,private
C087011,0,private
C087012,1,private
C087013,0,private
C087014,0,private
C087015,1,private
C087016,1,private
C087017,1,private
C087018,0,public
C087019,1,private
C087020,0,public
C087021,0,private
C087022,1,private
C087023,0,private
C087024,1,public
C087025,1,private
C087026,1,private
C087027,1,public
C087028,0,private
C087029,0,private
C087030,1,public
C087031,0,private
C087032,0,public
C087033,0,private
C087034,1,private
C087035,1,private
C087036,0,private
C087037,0,private
C087038,1,public
C087039,0,public
C087040,0,private
C087041,1,public
C087042,0,private
C087043,1,private
C087044,1,private
C087045,1,public
C087046,0,private
C087047,0,private
C087048,1,private
C087049,0,public
C087050,1,private
C087051,1,public
C087052,1,private
C087053,0,private
C087054,0,private
C087055,1,private
C087056,1,public
C087057,1,private
C087058,0,private
C087059,1,private
C087060,1,private
C087061,0,private
C087062,0,public
C087063,1,private
C087064,0,private
C087065,0,private
C087066,1,private
C087067,0,public
C087068,0,public
C087069,1,private
C087070,0,public
C087071,0,private
C087072,1,private
C087073,0,private
C087074,0,public
C087075,0,private
C087076,0,private
C087077,1,private
C087078,0,private
C087079,1,private
C087080,0,public
C087081,0,private
C087082,1,private
C087083,1,public
C087084,0,public
C087085,0,public
C087086,1,private
C087087,1,public
C087088,0,public
C087089,1,private
C087090,1,public
C087091,1,public
C087092,1,private
C087093,1,public
C087094,0,private
C087095,1,private
C087096,0,private
C087097,0,private
C087098,1,private
C087099,1,public
C087100,1,public
C087101,0,public
C087102,0,private
C087103,0,private
C087104,1,public
C087105,0,private
C087106,1,public
C087107,1,public
C087108,0,private
C087109,0,private
C087110,1,private
C087111,0,private
C087112,1,private
C087113,1,private
C087114,0,private
C087115,0,private
C087116,1,private
C087117,0,private
C087118,0,private
C087119,1,private
C087120,1,private
C087121,1,private
C087122,0,public
C087123,1,private
C087124,0,private
C087125,1,public
C087126,1,private
C087127,1,public
C087128,0,public
C087129,1,private
C087130,1,public
C087131,0,public
C087132,0,private
C087133,1,private
